1423773938 procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
1423773938  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
1423774277  1  0      0 393720  90124 187580    0    0     0     0 11012 1713  0 16 84  0
1423774278  0  0      0 393624  90132 187572    0    0     0    64 10676 1656  0 18 82  0
1423774279  2  0      0 393632  90132 187572    0    0     0     0 11720 1960  0 20 80  0
1423774280  1  0      0 393728  90132 187580    0    0     0     0 10565 1663  0 19 81  0
1423774281  0  0      0 393504  90132 187580    0    0     0     0 10836 1680  0 17 83  0
1423774282  1  0      0 393600  90132 187580    0    0     0    68 11747 1989  0 18 82  0
1423774283  1  0      0 393624  90132 187580    0    0     0     0 10829 1681  0 19 81  0
1423774285  1  0      0 393520  90140 187572    0    0     0    12 10816 1699  0 18 82  0
1423774286  1  0      0 393500  90140 187580    0    0     0     0 11061 1709  0 19 81  0
1423774287  1  0      0 393620  90140 187580    0    0     0    12 11000 1761  0 16 84  0
1423774288  0  0      0 393672  90140 187580    0    0     0     4 11051 1810  0 19 81  0
1423774289  1  0      0 393672  90140 187580    0    0     0     0 10993 1729  0 20 80  0
1423774290  3  0      0 393584  90140 187580    0    0     0     0 10635 1705  0 17 83  0
1423774291  0  0      0 393016  90148 187584    0    0     0    88 10965 1810  6 22 71  0
1423774292  1  0      0 393024  90148 187584    0    0     0     0 11208 1729  0 18 82  0
1423774293  0  0      0 392784  90148 187588    0    0     0     4 11712 2001  4 19 76  0
1423774294  0  0      0 392808  90148 187588    0    0     0     0 11022 1790  1 16 83  0
1423774295  0  0      0 392776  90148 187588    0    0     0     0 12205 2181  0 20 80  0
1423774296  2  0      0 392888  90156 187580    0    0     0    60 10416 1683  1 17 81  1
1423774297  0  0      0 392384  90156 187592    0    0     0     4 11789 2017  1 21 78  0
1423774298  1  0      0 392392  90156 187592    0    0     0     0 11324 1858  0 20 80  0
1423774299  1  0      0 392392  90156 187592    0    0     0     0 11497 1961  1 17 82  0
1423774300  1  0      0 392304  90156 187592    0    0     0     0 11537 1901  0 20 79  0
1423774301  1  0      0 392528  90156 187592    0    0     0     0 11253 1809  0 17 83  0
1423774302  1  0      0 392488  90164 187584    0    0     0    68 11099 1808  0 16 79  5
1423774303  1  0      0 392320  90164 187592    0    0     0     0 11005 1792  0 20 80  0
1423774304  1  0      0 392352  90164 187592    0    0     0     0 10531 1638  0 18 81  0
1423774305  0  0      0 392488  90164 187592    0    0     0     0 10898 1776  1 16 83  0
1423774306  0  0      0 392336  90164 187592    0    0     0    12 11332 1750  0 20 80  0
1423774307  0  0      0 392432  90164 187588    0    0     0     0 11338 1852  0 19 81  0
1423774308  1  0      0 392432  90164 187592    0    0     0     0 10677 1782  0 17 82  0
1423774309  0  0      0 392440  90164 187592    0    0     0     0 11089 1763  0 19 80  0
1423774310  0  0      0 392480  90164 187592    0    0     0     0 11887 2063  0 22 78  0
1423774311  0  0      0 392456  90164 187592    0    0     0     0 11854 1975  0 20 80  0
1423774312  0  0      0 392400  90172 187584    0    0     0    64 10693 1708  0 19 81  0
1423774313  0  0      0 392208  90172 187592    0    0     0     4 10631 1680  0 19 81  0
1423774314  0  0      0 392336  90188 187588    0    0     0    72 10742 1744  0 20 70 10
1423774315  0  0      0 392312  90188 187600    0    0     0     0 11263 1784  0 20 80  0
1423774316  0  0      0 392180  90188 187600    0    0     0    12 11576 1977  1 18 81  0
1423774317  1  0      0 392240  90188 187600    0    0     0     4 10580 1699  0 16 84  0
1423774318  1  0      0 392176  90188 187604    0    0     0    12 10597 1659  0 16 84  0
1423774319  2  0      0 392088  90188 187604    0    0     0     0 10604 1641  0 18 82  0
1423774320  0  0      0 392000  90196 187596    0    0     0    88 11077 1678  0 17 83  0
1423774321  0  0      0 392224  90196 187604    0    0     0     0 11001 1716  0 19 81  0
1423774322  0  0      0 392184  90196 187604    0    0     0     8 11502 1834  0 19 81  0
1423774323  0  0      0 392128  90196 187604    0    0     0     0 12174 2109  0 20 80  0
1423774324  0  0      0 392008  90196 187608    0    0     0     0 11304 1820  0 15 85  0
1423774325  1  0      0 392200  90196 187608    0    0     0     0 11700 2002  0 19 81  0
1423774326  3  0      0 392156  90196 187608    0    0     0    12 11496 1939  0 23 77  0
1423774327  0  0      0 392140  90196 187604    0    0     0     0 10501 1648  0 16 83  0
1423774328  2  0      0 392076  90204 187596    0    0     0    68 10752 1627  0 19 81  0
1423774329  3  0      0 392036  90204 187604    0    0     0     0 11470 1753  0 19 81  0
1423774330  1  0      0 392036  90204 187604    0    0     0     0 11000 1695  0 19 81  0
1423774331  1  0      0 392284  90204 187604    0    0     0     0 10739 1681  0 18 82  0
1423774332  4  0      0 392244  90204 187604    0    0     0     0 11269 1763  0 19 81  0
1423774333  2  0      0 392276  90204 187604    0    0     0     0 12227 2180  0 22 78  0
1423774334  1  0      0 392292  90204 187604    0    0     0     0 11683 2026  0 20 80  0
1423774335  3  0      0 392164  90204 187604    0    0     0     0 10620 1689  0 18 81  0
1423774336  2  0      0 392356  90204 187604    0    0     0    12 10703 1680  0 17 83  0
1423774338  3  0      0 392284  90204 187604    0    0     0     4 11602 1977  0 16 84  0
1423774339  1  0      0 392340  90204 187604    0    0     0     0 11605 1898  1 19 80  0
1423774340  0  0      0 392068  90212 187596    0    0     0    56 12223 2092  0 22 77  0
1423774341  0  0      0 392036  90212 187604    0    0     0     0 11489 1879  0 18 82  0
1423774342  3  0      0 392172  90212 187604    0    0     0     0 11212 1791  0 21 79  0
1423774343  0  0      0 392316  90212 187604    0    0     0     0 10775 1732  0 19 80  0
1423774344  0  0      0 392180  90212 187604    0    0     0     0 10605 1635  0 20 80  0
1423774345  0  0      0 392252  90212 187604    0    0     0     0 10842 1747  0 19 81  0
1423774346  0  0      0 392172  90212 187604    0    0     0     0 11637 1973  0 21 79  0
1423774347  1  0      0 392356  90212 187604    0    0     0    12 11027 1797  0 17 83  0
1423774348  0  0      0 392380  90212 187604    0    0     0     0 11100 1792  0 19 81  0
1423774349  1  0      0 392332  90212 187604    0    0     0     0 11738 1912  0 23 77  0
1423774350  0  0      0 392284  90212 187604    0    0     0     0 11330 1861  0 19 81  0
1423774351  0  0      0 392324  90212 187604    0    0     0     0 11435 1887  0 18 82  0
1423774352  0  0      0 392260  90220 187596    0    0     0    44 11315 1857  0 18 82  0
1423774353  0  0      0 392332  90220 187604    0    0     0    84 10882 1728  0 17 83  0
1423774354  0  0      0 392324  90220 187608    0    0     0     0 11703 1979  0 19 81  0
1423774355  2  0      0 392220  90220 187608    0    0     0     0 11503 1916  1 20 79  0
1423774356  0  0      0 392140  90220 187608    0    0     0    12 10947 1753  0 17 82  0
1423774357  0  0      0 392268  90220 187612    0    0     0     0 10859 1698  0 18 82  0
1423774358  2  0      0 392148  90220 187612    0    0     0    12 10512 1607  0 18 82  0
1423774359  0  0      0 392108  90228 187604    0    0     0    52 10949 1689  0 18 81  0
1423774360  1  0      0 392284  90228 187612    0    0     0     0 11280 1763  0 18 82  0
1423774361  0  0      0 392220  90228 187612    0    0     0     0 11400 1779  0 18 82  0
1423774362  0  0      0 392356  90228 187612    0    0     0     0 10933 1744  0 18 82  0
1423774363  0  0      0 392308  90244 187596    0    0     0    72 11177 1813  0 19 76  5
1423774364  0  0      0 392180  90244 187612    0    0     0     0 10814 1700  0 17 83  0
1423774365  1  0      0 392284  90244 187612    0    0     0     0 10939 1682  0 21 79  0
1423774366  2  0      0 392120  90244 187612    0    0     0    16 11187 1808  0 19 81  0
1423774367  1  0      0 392136  90244 187616    0    0     0     0 11001 1670  0 19 81  0
1423774368  1  0      0 392032  90244 187616    0    0     0     8 10823 1675  0 20 80  0
1423774369  2  0      0 392224  90252 187608    0    0     0    96 10593 1627  0 17 82  0
1423774370  0  0      0 392160  90252 187616    0    0     0     0 10784 1658  0 20 79  0
1423774371  0  0      0 391976  90252 187616    0    0     0     0 11445 1785  0 20 80  0
1423774372  0  0      0 391960  90252 187616    0    0     0     0 11442 1784  0 17 83  0
1423774373  0  0      0 392168  90252 187616    0    0     0     0 11548 1877  0 20 80  0
1423774374  2  0      0 392096  90252 187616    0    0     0    88 10766 1702  0 18 81  0
1423774375  0  0      0 392024  90252 187616    0    0     0     0 10858 1755  0 17 83  0
1423774376  0  0      0 391984  90268 187616    0    0     0    84 11266 1842  0 16 82  1
1423774377  1  0      0 391900  90284 187596    0    0     0   124 11110 1880  0 19 75  5
1423774378  2  0      0 391972  90284 187612    0    0     0     0 10869 1735  0 18 82  0
1423774379  0  0      0 391900  90284 187612    0    0     0     0 11704 2029  0 22 78  0
1423774380  0  0      0 391980  90300 187596    0    0     0    84 11252 1936  0 18 79  3
1423774381  1  0      0 392044  90300 187612    0    0     0     0 11394 1943  0 16 84  0
1423774382  0  0      0 391948  90308 187604    0    0     0    44 11142 1871  0 20 80  0
1423774383  2  0      0 391980  90308 187604    0    0     0     0 11586 1955  1 19 80  0
1423774384  1  0      0 392068  90308 187612    0    0     0     0 11061 1800  0 18 82  0
1423774385  1  0      0 392012  90324 187612    0    0     0    72 11888 2073  0 22 78  0
1423774386  1  0      0 391852  90324 187612    0    0     0    12 10851 1713  0 20 80  0
1423774387  2  0      0 391908  90324 187612    0    0     0     0 10614 1613  0 16 84  0
1423774388  3  0      0 391988  90324 187612    0    0     0     0 11152 1652  0 18 82  0
1423774389  1  0      0 392060  90324 187616    0    0     0     0 11169 1798  0 20 80  0
1423774391  2  1      0 391916  90328 187612    0    0     0    60 11573 1961  0 19 79  1
1423774392  0  0      0 392116  90332 187616    0    0     0     4 10497 1687  0 19 76  5
1423774393  2  0      0 392140  90332 187616    0    0     0     0 10729 1697  1 17 82  0
1423774394  3  0      0 393320  90340 187604    0    0     0    40 11552 2016  0 21 75  4
1423774395  1  0      0 393024  90340 187604    0    0     0     0 11461 1941  1 21 78  0
1423774396  1  0      0 393112  90340 187604    0    0     0     0 10537 1607  0 15 85  0
1423774397  2  0      0 393008  90340 187604    0    0     0    12 10711 1640  0 16 84  0
1423774398  2  0      0 393288  90340 187604    0    0     0     0 11388 1801  0 18 82  0
1423774399  1  0      0 392916  90348 187596    0    0     0    76 11065 1791  0 19 81  0
1423774400  2  0      0 392988  90348 187604    0    0     0     0 11095 1795  0 17 83  0
1423774401  1  0      0 393020  90348 187608    0    0     0     0 11368 1824  0 19 81  0
1423774402  2  0      0 393004  90348 187608    0    0     0     0 11792 1921  0 21 79  0
1423774403  1  0      0 392860  90348 187608    0    0     0     0 10755 1669  0 18 82  0
1423774404  1  0      0 392996  90348 187608    0    0     0     0 11542 1881  0 20 80  0
1423774405  2  0      0 393132  90348 187608    0    0     0     0 11010 1721  0 18 82  0
1423774406  2  0      0 392956  90356 187600    0    0     0   104 10935 1829  0 19 78  2
1423774407  0  0      0 393068  90356 187608    0    0     0     0 10653 1701  0 20 80  0
1423774408  0  0      0 392996  90356 187608    0    0     0     0 10980 1661  0 20 80  0
1423774409  1  0      0 393012  90356 187608    0    0     0     0 11459 1790  0 18 82  0
1423774410  1  0      0 392780  90356 187608    0    0     0     0 11978 1967  0 20 79  0
1423774411  2  0      0 392884  90356 187608    0    0     0     0 10520 1613  0 18 82  0
1423774412  1  0      0 392500  90364 187600    0    0     0    44 12620 2207  0 20 79  0
1423774413  1  0      0 392396  90364 187608    0    0     0     0 13202 2396  0 23 77  0
1423774414  0  0      0 392332  90364 187608    0    0     0     0 13246 2509  0 24 76  0
1423774415  0  0      0 392516  90364 187608    0    0     0     0 13422 2566  0 25 75  0
1423774416  0  0      0 392208  90364 187608    0    0     0    16 13236 2551  0 25 74  0
1423774417  2  0      0 392368  90364 187612    0    0     0     0 13174 2451  0 25 75  0
1423774418  2  0      0 392440  90364 187612    0    0     0     0 13213 2399  0 22 78  0
1423774419  0  0      0 392108  90364 187612    0    0     0     0 13258 2528  1 23 76  0
1423774420  2  0      0 392204  90364 187612    0    0     0     0 13295 2555  0 23 77  0
1423774421  0  0      0 394840  90368 187608    0    0     0     4 13086 2485  0 20 80  0
1423774422  0  0      0 394856  90376 187600    0    0     0    96 13094 2291  0 23 76  0
1423774423  2  0      0 394880  90376 187612    0    0     0     0 13200 2415  0 24 76  0
1423774424  0  0      0 394896  90376 187612    0    0     0     0 13164 2401  0 25 75  0
1423774425  0  0      0 394896  90376 187612    0    0     0     0 13162 2436  0 21 79  0
1423774426  0  0      0 395000  90376 187612    0    0     0    16 13332 2546  0 22 78  0
1423774427  0  0      0 394904  90376 187608    0    0     0     0 13282 2420  0 23 77  0
1423774428  0  0      0 394928  90384 187600    0    0     0    68 13082 2418  0 21 78  0
1423774429  1  0      0 394960  90384 187608    0    0     0     0 13387 2492  0 22 78  0
1423774430  0  0      0 394872  90384 187608    0    0     0     0 13245 2526  0 25 75  0
1423774431  0  0      0 394888  90384 187608    0    0     0     4 13303 2508  0 22 78  0
1423774432  2  0      0 394548  90384 187608    0    0     0     0 13243 2496  0 22 78  0
1423774433  1  0      0 394804  90384 187608    0    0     0     0 13160 2447  0 26 73  0
1423774434  0  0      0 394876  90384 187608    0    0     0     0 13292 2537  0 22 77  0
1423774435  0  0      0 394588  90384 187608    0    0     0     0 13347 2519  0 23 77  0
1423774436  1  0      0 394628  90392 187600    0    0     0    36 13324 2482  0 23 77  0
1423774437  0  0      0 394692  90392 187608    0    0     0     0 13162 2421  0 22 77  0
1423774438  1  0      0 394728  90392 187608    0    0     0     0 13375 2572  0 25 75  0
1423774439  1  0      0 392244  90392 187608    0    0     0     0 13189 2433 14 28 57  0
1423774440  1  0      0 392344  90392 187608    0    0     0     0 13062 2204 25 27 48  0
1423774441  4  0      0 391784  90400 187600    0    0    16   116 13331 2403 15 25 59  0
1423774442  4  0      0 388220  90400 188180    0    0     0   636 12806 2546 17 28 55  0
1423774443  2  0      0 378760  90400 188264    0    0     0     0 13203 2372 21 28 50  0
1423774444  2  1      0 373852  90464 188228    0    0     0   300 13040 2563 12 28 53  7
1423774445  3  0      0 371304  90660 189672    0    0   404  1832 13877 3419  4 321423774552 procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
